AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Frontal,Temporal,Parietal,Occipital,Fronto-central,Participant,Game,Emotion,satisfaction,boredom,horrible,calm,funny,gender,arousal,valence
-25.7047,-1.7483,-6.5525,-6.0528,0.78132,11.8256,19.308,1.4984,4.497,-1.3568,9.6862,21.1707,5.1161,22.7217,-4.575229999999999,13.9189,15.42845,1.5701,10.4032,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-16.6066,2.1345,-8.0488,8.4103,-6.417,25.216,17.2044,8.9643,-0.49496,7.2247,6.2714,32.1784,0.086959,21.9652,0.7814000000000002,11.0260795,19.2249,3.36487,13.08435,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-13.7213,4.8401,4.713,2.3058,-18.3099,20.9368,17.1163,1.8149,6.1463,6.7912,6.8393,16.1477,10.4712,30.0916,0.1274166666666669,20.2814,11.4935,6.46875,9.4656,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-26.998,4.0776,-1.7092,-11.9326,-31.3113,6.9305,2.395,-11.0441,10.0275,-1.6442,5.9569,1.0788,14.0929,14.1861,-10.157166666666669,14.1395,3.51785,4.19165,-4.32455,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-34.8897,-7.0287,-15.3019,-8.4503,-31.3885,-1.5133,-4.8323,-5.1863,10.8432,0.81507,5.1273,-13.0859,1.4415,-0.76504,-16.428733333333334,0.33823,-3.9793,5.829135,-5.0093,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-18.6964,-7.5512,-0.28377,6.1567,-15.4052,3.2997,1.124,3.6249,9.2474,-1.1223,7.6533,-2.1133,-7.1459,-14.8191,-5.413361666666667,-10.9825,2.77,4.06255,2.37445,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-5.7014,0.93024,8.7732,7.2715,-0.38088,17.2017,-2.2487,4.8243,-5.0022,-2.4718,6.7216,12.1135,-9.0773,0.17001,4.682393333333333,-4.453645,9.41755,-3.737,1.2878,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-13.3877,-8.0982,3.9963,0.6962,-14.458,8.6811,-0.697,-1.6051,-0.45159,9.4828,11.513,24.6771,-6.1725,14.2598,-3.761716666666666,4.04365,18.09505,4.515605,-1.15105,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-21.0845,-8.557,-1.9094,0.65398,-27.6905,-5.9397,-8.2105,2.2696,3.353,23.0138,15.5448,37.2965,-8.6353,9.5594,-10.75452,0.4620499999999996,26.42065,13.1834,-2.97045,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-30.2089,-9.933,-11.24,-13.4853,-40.1291,-4.7069,-18.1073,-6.3666,-3.4598,20.7556,12.7227,42.6813,-2.4499,23.0859,-18.283866666666665,10.318,27.702,8.6479,-12.23695,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-28.3963,-10.2808,-5.8439,-25.0214,-51.8214,0.29813,-13.2434,-10.7072,1.4704,15.7319,14.7925,30.6757,10.9197,17.9897,-20.177611666666664,14.4547,22.7341,8.60115,-11.9753,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-32.3594,-10.6091,-14.9376,-17.8533,-56.403,-8.2198,-25.6719,-3.4532,-0.50631,21.3995,9.1828,27.8909,-2.0143,2.8103,-23.39703333333333,0.3979999999999999,18.53685,10.446595,-14.56255,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-27.1125,-9.5004,-14.5134,-12.5321,-48.7683,-14.8103,-25.548,-5.6076,5.6626,9.254,10.0483,21.0223,-8.032,-11.4583,-21.206166666666668,-9.74515,15.5353,7.458299999999999,-15.5778,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-14.1516,-5.1521,-4.1979,-2.3345,-31.7422,-5.4212,-23.0704,-2.437,2.4896,12.4771,13.2237,32.0403,-10.3833,3.3292,-10.499916666666666,-3.52705,22.632,7.48335,-12.7537,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-14.2472,-2.954,-3.9465,0.63786,-23.1597,0.57094,-28.2982,0.5415,-2.3823,22.1175,18.0971,34.8395,-7.8722,14.8688,-7.1831,3.4983,26.4683,9.8676,-13.87835,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-20.0039,-5.6099,-4.6535,-9.7894,-35.8701,-13.5633,-27.5441,-11.7685,3.4274,6.6904,24.5675,18.6492,0.15636,-0.1233,-14.915016666666668,0.0165299999999999,21.60835,5.0589,-19.6563,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-9.3585,-5.2738,-11.9305,-8.2573,-29.0622,-12.8169,-30.614,-6.3398,-1.4999,9.0553,20.2603,5.1849,-2.6862,-12.4612,-12.7832,-7.5737,12.7226,3.7777,-18.4769,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
2.0641,-3.5405,-6.9642,2.155,-16.4574,-4.0204,-24.5276,2.0681,1.8954,22.2068,15.7385,18.9738,-5.8313,1.0361,-4.460566666666668,-2.3976,17.35615,12.0511,-11.22975,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-10.3372,-0.49401,-3.7132,2.0261,-15.4695,-14.1672,-26.8334,-4.6671,-0.10726,16.1527,11.9609,29.7086,-15.8704,-8.4699,-7.025835,-12.17015,20.83475,8.02272,-15.75025,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-22.4679,0.95155,-7.7408,-6.1238,-21.6245,-21.3456,-27.5845,-4.8596,0.37175,9.0436,14.5486,20.8428,-2.1676,-11.2679,-13.058508333333334,-6.71775,17.695700000000002,4.707675,-16.22205,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-20.1752,-7.6056,-9.1649,-19.8564,-34.4271,-26.6764,-25.9294,-9.2902,10.7389,4.7231,17.4536,5.4923,12.0624,-7.7582,-19.65093333333333,2.1521,11.47295,7.731,-17.6098,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-13.2983,-4.3156,-16.1708,-14.9544,-23.9292,-23.1873,-29.0958,-7.7886,11.0379,10.1061,12.6285,3.206,5.7387,-10.1264,-15.975933333333336,-2.1938500000000003,7.91725,10.572,-18.4422,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-18.1668,-2.1677,-16.1452,-7.4452,-25.3262,-30.2957,-23.5726,-12.9881,4.7097,9.5002,9.0376,17.1136,-0.27246,-23.6188,-16.59113333333333,-11.94563,13.0756,7.10495,-18.28035,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-17.5493,0.32342,-1.0765,-1.8046,-29.0018,-20.4505,-23.5751,-7.0141,0.17663,15.0692,14.6343,16.6263,4.9386,-13.2959,-11.593213333333331,-4.178649999999999,15.6303,7.622915,-15.2946,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-18.3853,-2.5292,4.2497,-7.3632,-27.2617,-19.223,-28.7717,7.5068,0.16559,13.2203,9.0336,1.5287,4.6427,-25.7217,-11.752116666666666,-10.5395,5.28115,6.692945,-10.63245,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-8.3096,-3.7947,13.912,-10.2272,-21.376,-27.9869,-12.9454,0.039578,14.2557,7.2328,-5.6084,-7.603,10.5027,-38.2784,-9.6304,-13.887849999999998,-6.6057,10.74425,-6.452910999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
5.4116,3.9892,14.9662,-3.9467,-5.9934,-12.2077,1.9314,-7.5181,19.6066,13.4099,-19.3719,6.9532,10.8172,-40.2986,0.3698666666666665,-14.7407,-6.209350000000001,16.50825,-2.79335,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-0.57946,-4.7506,9.3457,-15.9874,1.9902,-5.7406,-4.1893,-1.4002,15.597,-1.4946,-32.3096,-7.564,8.2793,-23.7807,-2.62036,-7.7507,-19.9368,7.0512,-2.79475,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
1.8164,-1.1598,12.0907,-16.445,0.45355,-14.3692,-0.63214,10.4896,17.967,-15.505,-43.7952,-21.2102,21.8825,-20.8697,-2.9355583333333333,0.5063999999999993,-32.502700000000004,1.230999999999999,4.92873,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
3.1242,5.993,2.3926,-1.3583,-0.045786,-19.6461,-0.12163,7.4992,11.6942,-1.4863,-47.3065,-5.8375,21.5816,-32.368,-1.5900643333333333,-5.3932,-26.572,5.10395,3.688785,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
0.57479,1.3834,5.5549,3.5127,-14.143,-21.7731,2.2463,-0.034447,7.6868,12.7029,-42.1074,8.6127,6.1867,-29.9538,-4.148385,-11.88355,-16.747349999999997,10.19485,1.1059265,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-0.40349,2.2451,8.9999,-3.3092,-11.0003,-11.9662,-3.5553,11.3018,-2.2191,25.7037,-40.5248,22.1959,-8.2845,-31.934,-2.572365,-20.10925,-9.16445,11.7423,3.87325,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-4.6298,-8.7516,-4.2906,-17.2106,-7.0349,-15.4987,-14.2031,-3.4763,-5.3913,17.0774,-45.1774,34.9642,-6.9779,-15.918,-9.569366666666664,-11.44795,-5.1066,5.84305,-8.8397,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.748,-1.1424,10.0668,-2.078,7.4872,-2.7625,0.34382,-9.9466,9.0322,8.0244,-28.3668,18.7663,7.5408,-0.86291,3.5531833333333336,3.338945,-4.80025,8.5283,-4.80139,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
4.98,0.81508,1.5013,-3.8427,10.411,0.23645,-11.9552,-1.7936,-1.3597,-6.5571,-31.7917,3.5404,-5.5944,13.2889,2.350188333333333,3.84725,-14.12565,-3.9584,-6.8744,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-4.291,6.9051,-2.8383,-11.64,-4.3136,-7.8052,-10.7653,9.1751,11.4724,-10.481,-35.0789,-10.7721,8.4361,-1.6085,-3.9971666666666654,3.4138,-22.9255,0.4957000000000002,-0.7950999999999997,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-3.0888,-3.8986,-3.6123,-12.8306,-18.1548,-11.1148,-13.8973,7.6804,14.5619,-0.40696,-34.8631,3.9743,17.3751,-6.5725,-8.783316666666668,5.4013,-15.444400000000002,7.07747,-3.10845,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
0.4014,-16.4152,-1.0353,-4.9775,-8.7001,-12.8099,-14.4803,-1.7531,2.8262,-0.85512,-24.7434,17.8358,2.6369,-0.04004,-7.2561,1.29843,-3.453800000000001,0.98554,-8.1167,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.8225,-7.874,6.583,7.5991,5.9219,-12.986,-3.2225,-3.5368,7.3792,2.0294,-11.9256,2.6657,1.534,-10.4266,1.5110833333333336,-4.4463,-4.629949999999999,4.7043,-3.37965,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
16.7894,-1.7348,4.2991,8.0883,17.9127,1.8932,-12.4739,3.2874,7.8812,8.5196,-14.0423,-11.5943,5.2203,-1.2996,7.87465,1.96035,-12.8183,8.2004,-4.59325,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
25.6989,-4.9369,10.1801,3.3525,11.6432,7.0421,-11.2529,0.72816,13.5473,12.258,-8.006,1.3802,10.1018,-7.3615,8.829983333333333,1.3701500000000002,-3.3129,12.90265,-5.26237,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
24.157,2.9156,2.9582,6.9292,18.5,2.8412,-15.3003,-1.2045,5.1791,13.4115,-12.2473,9.797,5.7174,-3.1415,9.716866666666666,1.2879499999999997,-1.2251499999999993,9.2953,-8.2524,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
20.346,8.8796,3.2524,12.6525,20.6953,6.9212,-16.7433,5.0068,-2.2158,4.5793,-15.763,-4.8908,7.7354,11.147,12.1245,9.4412,-10.3269,1.18175,-5.868250000000001,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
14.4031,-2.9864,14.3914,8.1159,11.8983,-1.0503,-19.5171,-1.9047,-3.9718,-9.7954,-14.8176,-15.5254,-5.9514,-3.6218,7.462000000000001,-4.7866,-15.1715,-6.8836,-10.7109,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
12.1226,0.49809,11.1668,15.6573,12.6012,1.3747,-22.5956,3.4043,1.4612,4.8923,-7.7887,-0.49386,-6.066,-17.5045,8.903448333333332,-11.78525,-4.14128,3.17675,-9.59565,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.0337,-1.8929,4.3579,4.801,0.038846,-3.9025,-23.601,0.83893,4.6798,17.8214,-6.8497,13.6358,7.0485,-9.4379,2.072674333333333,-1.1947000000000003,3.39305,11.2506,-11.381035,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
1.8801,-5.5572,3.1512,-9.5871,-1.8529,-10.2799,-35.408,-2.9902,-4.1019,9.1963,-10.2166,26.9176,-2.8196,5.2284,-3.707633333333333,1.2044,8.3505,2.547200000000001,-19.1991,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
2.2399,-1.918,6.2688,-3.8849,5.3429,-3.5237,-30.922,-2.3378,-2.4386,8.1724,-3.4642,22.1979,-7.8447,7.3426,0.7541666666666668,-0.2510499999999998,9.36685,2.8669,-16.6299,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
11.0777,-5.1087,10.1427,6.2655,1.7165,-6.618,-16.3166,-3.6148,0.068381,7.209,-6.5621,18.5054,-5.9576,-7.1979,2.912616666666666,-6.57775,5.97165,3.6386905,-9.9657,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.4683,1.8089,5.7558,7.7776,4.4467,-8.1108,-24.7824,4.1584,-6.5468,10.5548,-9.9467,27.7841,-11.267,-14.8618,3.524416666666666,-13.0644,8.9187,2.004,-10.312,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
4.1781,5.4787,7.2994,2.5893,-1.4869,-8.568,-23.2959,-0.81374,0.45709,3.3105,1.04,14.7829,-6.8127,-18.6918,1.5817666666666677,-12.75225,7.91145,1.883795,-12.05482,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.1221,1.8442,3.5557,0.072374,1.9081,-1.9154,-18.5923,-0.29279,-0.042461,-5.8612,-2.3282,4.9238,-1.2096,-14.2645,2.431179,-7.73705,1.2978,-2.9518305,-9.442545,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
13.2969,1.7336,-0.43556,5.7353,15.8936,5.7554,-15.5874,5.3921,-4.7621,1.102,-10.6895,13.1284,1.6966,0.69139,6.99654,1.193995,1.2194499999999993,-1.83005,-5.09765,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
16.277,-1.2041,6.2021,12.0019,21.6179,-4.0343,-8.9858,-4.3766,2.1343,5.758,0.34134,13.2849,-4.0725,2.6057,8.47675,-0.7333999999999998,6.8131200000000005,3.94615,-6.6812,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
18.6066,5.9523,4.4132,14.588,18.9049,2.3468,-10.8077,3.9143,4.3682,5.8851,7.405,18.6277,-7.1335,-11.6506,10.801966666666669,-9.39205,13.01635,5.12665,-3.4467000000000003,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
8.5171,5.1221,-1.991,3.7954,17.2976,0.78869,-11.5765,5.0958,-0.14479,-3.4411,-2.9566,7.5927,-0.56694,-10.0742,5.588315000000001,-5.32057,2.31805,-1.792945,-3.24035,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
10.8393,1.9812,1.9063,6.4013,21.9271,-6.8144,-8.0483,-1.8215,-5.8025,-6.0682,-11.2802,8.0814,-6.1993,4.6302,6.040133333333333,-0.7845499999999999,-1.5994000000000002,-5.93535,-4.9349,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
18.2178,4.2243,-4.3461,14.9898,25.8062,-6.8772,-11.8149,-3.1281,-10.6491,-1.4528,-11.075,21.6965,-16.6885,13.3924,8.669133333333333,-1.6480500000000005,5.3107500000000005,-6.05095,-7.4715,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.0963,-0.27967,-11.1695,-0.0095562,10.1578,-10.7142,-9.6892,-4.3572,-0.093259,-4.6718,-4.2716,11.962,-7.6597,-1.5112,-0.4864710333333333,-4.58545,3.8452,-2.3825295,-7.023199999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
1.4669,-3.5687,-19.4724,-14.109,-1.8532,-6.7665,-10.5251,-2.6794,-1.504,5.5258,-5.4316,12.6607,-4.8386,10.7906,-7.383816666666667,2.976,3.61455,2.0109000000000004,-6.60225,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
10.3515,-2.8824,-11.2204,-10.0909,5.3426,-5.8874,-6.587,-6.7687,-3.7753,11.3337,-7.4673,21.8183,-5.0204,13.4489,-2.3978333333333333,4.21425,7.1755,3.7792,-6.677849999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
22.4809,2.4852,0.31487,-0.51283,19.122,-6.951,-3.8307,-8.7236,-6.8541,-2.0978,-13.1582,8.703,-2.3581,3.6694,6.1565233333333325,0.6556500000000001,-2.2276000000000007,-4.47595,-6.27715,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
26.7989,7.0587,-0.64872,0.46174,30.7921,0.077138,0.17662,2.1888,-11.1655,-5.7494,-12.3683,2.514,-0.32767,8.1718,10.756643000000002,3.922065,-4.92715,-8.45745,1.1827100000000002,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
28.4972,-0.44801,2.6964,-3.8155,17.1383,-7.955,3.4722,-5.0258,-5.3008,-8.7097,-5.4872,-6.6086,-5.5027,2.4868,6.0188983333333335,-1.50795,-6.0479,-7.00525,-0.7768000000000002,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
24.8975,3.3563,5.3669,-0.7534,18.9432,-3.7011,-2.4038,-5.6689,-0.26108,-7.2433,-1.3805,-6.2134,-7.0615,4.2256,8.018233333333335,-1.4179499999999998,-3.79695,-3.75219,-4.03635,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
11.1257,1.2655,-1.5657,-6.3755,17.8066,-4.4233,-2.2596,-2.4951,-1.1897,-12.4751,-6.0198,-10.5628,-5.6936,-0.75008,2.9722166666666663,-3.22184,-8.2913,-6.8324,-2.37735,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
18.0144,-1.6436,9.8624,-2.2146,21.4608,-9.8238,8.2659,-0.45648,-9.6179,-6.0598,-8.4918,2.3494,-10.0737,6.8512,5.9426,-1.61125,-3.0712,-7.838850000000001,3.90471,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
16.9336,-3.4335,8.3255,3.5847,28.6732,-7.3459,4.9363,4.2931,-23.1408,6.5818,-14.5939,16.3084,-20.8038,20.5401,7.7896,-0.13185,0.8572499999999996,-8.279499999999999,4.6147,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
10.2502,-2.2832,5.9374,-4.1853,12.8528,-7.8494,8.418,4.0355,-14.2639,2.4089,-11.8288,15.3973,-7.2768,23.1529,2.45375,7.93805,1.78425,-5.9275,6.226749999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
5.8573,1.6317,2.7475,-9.6015,-1.2079,-2.6563,0.35711,-1.874,-7.7417,0.37501,-8.2864,17.3071,3.5484,29.3195,-0.5381999999999997,16.43395,4.510349999999999,-3.683345,-0.758445,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
6.4501,2.4776,2.5822,-6.1922,-3.0243,-4.3859,-0.60901,-5.539,-3.4988,-0.59219,-2.1223,18.1567,-0.44196,19.0599,-0.34875,9.30897,8.0172,-2.045495,-3.074005,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
7.4809,3.7462,7.6225,-3.4592,-5.2035,-13.0949,5.5669,-4.7345,-2.8168,-11.4173,-2.4671,9.0403,-14.5154,3.8163,-0.4846666666666668,-5.34955,3.2866,-7.11705,0.4162000000000003,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
10.3364,6.8267,5.7483,8.5538,0.30253,-2.3932,7.594,7.3549,-6.8982,-7.427,-1.8474,14.6359,-13.7123,17.6873,4.895755,1.9875,6.39425,-7.162599999999999,7.47445,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
2.6335,-2.555,6.8198,2.8463,-13.8156,-11.2218,7.6105,-7.1864,-7.9007,-9.3429,-10.7087,17.0644,-7.6944,30.7261,-2.5488,11.51585,3.1778499999999994,-8.6218,0.21205,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
1.0586,2.7934,17.2731,8.8149,-23.4426,-10.0755,1.9596,-2.0995,-7.8988,1.1359,-13.3711,24.0685,-8.6491,22.3387,-0.5963500000000002,6.844799999999999,5.3487,-3.38145,-0.0699499999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
0.52255,1.2086,13.8743,16.3139,-28.1754,-4.2767,2.3141,9.8323,-4.1191,6.262,1.1255,9.8734,-6.7138,9.1917,-0.0887916666666663,1.2389500000000004,5.49945,1.0714499999999996,6.0732,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-2.8141,-9.7255,8.7927,6.3629,-27.9013,-11.1037,8.3147,-4.8576,1.3223,-4.9752,10.031,-4.819,0.77271,17.6133,-6.064833333333333,9.193005,2.6060000000000003,-1.82645,1.7285500000000005,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
